,Year,MSN,USA,US,d_USA
8791,1977,TEPRB,62076992.0,62076992.0,0.0
8793,1977,TERCD,258.53,4.76,253.76999999999998
8794,1977,TERCV,47597.399999999994,47597.6,-0.20000000000436557
8796,1977,TERPB,3737.5000000000005,71.1,3666.4000000000005
8797,1977,TETCB,77932380.0,77946963.0,-14583.0
8798,1977,TETCD,206.44999999999996,3.98,202.46999999999997
8799,1977,TETCV,220431.59999999998,220499.1,-67.5000000000291
8800,1977,TETPB,18924.1,353.9,18570.199999999997
8801,1977,TETPV,52322.399999999994,1001.2,51321.2
8802,1977,TETXB,77932375.0,77946957.0,-14582.0
8803,1977,TETXD,206.44999999999996,3.98,202.46999999999997
8804,1977,TETXV,220431.59999999998,220499.1,-67.5000000000291
8806,1977,TNASB,19253919.0,19253922.0,-3.0
8809,1977,TNICB,25828921.0,25843500.0,-14579.0
8810,1977,TNISB,20093328.0,20107908.0,-14580.0
8813,1977,TNSCB,55345579.0,55360160.0,-14581.0
8814,1977,TNTXB,62034724.0,62049307.0,-14583.0
8815,1977,TPOPP,219760.0,220239.0,-479.0
8820,1977,WDCCB,10281.0,10286.0,-5.0
8825,1977,WDRCB,541786.0,541783.0,3.0
8826,1977,WDRCD,80.45,1.57,78.88000000000001
8827,1977,WDRCV,220.00000000000003,220.2,-0.1999999999999602
8829,1977,WDRXB,401930.0,401930.0,0.0
8835,1977,WWCCB,10281.0,10286.0,-5.0
8836,1977,WWCCD,80.42999999999999,1.57,78.86
8837,1977,WWCCV,4.1,4.2,-0.10000000000000053
8841,1977,WWEID,10.399999999999999,1.04,9.36
8842,1977,WWEIV,5.1,5.2,-0.10000000000000053
8846,1977,WWISB,290183.0,290185.0,-2.0
8847,1977,WWIXB,991061.0,991060.0,1.0
8849,1977,WWSCB,437714.0,437711.0,3.0
8851,1977,WWTCD,85.9,1.63,84.27000000000001
8852,1977,WWTCV,713.9000000000001,714.0,-0.09999999999990905
8854,1977,WWTXD,89.00999999999999,1.64,87.36999999999999
8855,1977,WWTXV,708.7,708.8,-0.09999999999990905
8857,1977,WXICD,175.27999999999997,6.26,169.01999999999998
8858,1977,WXICP,6025.0,6028.0,-3.0
8872,1978,ARICB,1159619.0,1159621.0,-2.0
8873,1978,ARICD,108.68,2.13,106.55000000000001
8875,1978,ARICV,2470.7999999999997,2470.5,0.29999999999972715
8876,1978,ARTCB,1159619.0,1159621.0,-2.0
8877,1978,ARTCD,108.68,2.13,106.55000000000001
8879,1978,ARTCV,2470.7999999999997,2470.5,0.29999999999972715
8880,1978,ARTXB,1159619.0,1159621.0,-2.0
8881,1978,ARTXD,108.68,2.13,106.55000000000001
8883,1978,ARTXV,2470.7999999999997,2470.5,0.29999999999972715
8885,1978,AVACD,214.49999999999997,4.29,210.20999999999998
8889,1978,AVTCD,214.49999999999997,4.29,210.20999999999998
8893,1978,AVTXD,214.49999999999997,4.29,210.20999999999998
8907,1978,BMTCB,2037610.0,2037605.0,5.0
8908,1978,CCEXB,0.0,17186.0,-17186.0
8909,1978,CCEXD,0.0,2.87,-2.87
8910,1978,CCEXP,0.0,693.0,-693.0
8911,1978,CCEXV,0.0,49.3,-49.3
8912,1978,CCIMB,0.0,141906.0,-141906.0
8913,1978,CCIMD,0.0,2.9,-2.9
8914,1978,CCIMP,0.0,5722.0,-5722.0
8915,1978,CCIMV,0.0,411.0,-411.0
8916,1978,CCNIB,0.0,124719.0,-124719.0
8917,1978,CCNIP,0.0,5029.0,-5029.0
8918,1978,CCNIV,0.0,361.7,-361.7
8920,1978,CLACD,0.0,0.0,0.0
8921,1978,CLACK,1070.344,22.175,1048.169
8922,1978,CLACP,0.0,0.0,0.0
8923,1978,CLACV,0.0,0.0,0.0
8925,1978,CLCCD,63.120000000000005,1.39,61.730000000000004
8929,1978,CLEID,44.910000000000004,1.12,43.790000000000006
8930,1978,CLEIK,886.3809999999999,21.307,865.0739999999998
8932,1978,CLEIV,11472.0,11472.2,-0.2000000000007276
8933,1978,CLHCK,957.192,22.478,934.714
8935,1978,CLICD,77.78,1.73,76.05
8937,1978,CLICV,5721.999999999999,5721.9,0.0999999999994543
8940,1978,CLKCD,37.209999999999994,1.94,35.269999999999996
8941,1978,CLKCK,508.63500000000005,26.789,481.84600000000006
8942,1978,CLKCP,71397.0,71394.0,3.0
8945,1978,CLOCD,72.36,1.46,70.9
8946,1978,CLOCK,1071.3819999999998,22.031,1049.3509999999999
8948,1978,CLOCV,2019.5000000000002,2019.4,0.10000000000013642
8951,1978,CLPRK,548.153,22.351,525.802
8954,1978,CLRCD,119.78999999999999,2.59,117.19999999999999
8955,1978,CLRCP,2192.0,2188.0,4.0
8956,1978,CLRCV,127.7,127.5,0.20000000000000284
8958,1978,CLSCB,13766296.0,13766294.0,2.0
8959,1978,CLTCB,13769685.0,13769684.0,1.0
8960,1978,CLTCD,63.76,1.27,62.489999999999995
8964,1978,CLTXD,80.22,1.73,78.49
8966,1978,CLTXV,6078.900000000001,6078.7,0.2000000000007276
8971,1978,DFACD,178.85999999999999,3.43,175.42999999999998
8973,1978,DFACV,9184.000000000002,9184.0,1.8189894035458565e-12
8975,1978,DFCCD,156.29000000000002,3.11,153.18
8977,1978,DFCCV,2073.5,2073.4,0.09999999999990905
8979,1978,DFEID,141.86999999999995,2.76,139.10999999999996
8981,1978,DFEIV,692.5999999999999,692.7,-0.10000000000013642
8983,1978,DFICD,145.03,2.82,142.21
8985,1978,DFICV,4783.299999999999,4783.0,0.2999999999992724
8986,1978,DFISB,1697970.0,1697973.0,-3.0
8987,1978,DFRCB,1950710.0,1950706.0,4.0
8988,1978,DFRCD,172.62,3.51,169.11
8990,1978,DFRCV,6854.099999999999,6853.8,0.2999999999992724
8994,1978,DFTCD,165.66,3.26,162.4
8997,1978,DFTCV,23587.3,23587.0,0.2999999999992724
8999,1978,DFTXD,166.64,3.27,163.36999999999998
9003,1978,DKEID,142.24999999999997,2.78,139.46999999999997
9005,1978,DKEIV,767.3,767.5,-0.20000000000004547
9008,1978,ELEXD,27.68,3.46,24.22
9012,1978,ELIMD,36.68,5.24,31.439999999999998
9035,1978,ESACD,142.14999999999998,12.46,129.68999999999997
9037,1978,ESACV,124.89999999999999,124.9,-1.4210854715202004e-14
9039,1978,ESCCD,627.3199999999999,12.78,614.54
9042,1978,ESICB,2760571.0,2760575.0,-4.0
9043,1978,ESICD,426.4699999999999,8.18,418.2899999999999
9045,1978,ESICV,21798.399999999998,21798.5,-0.10000000000218279
9046,1978,ESISB,2665820.0,2665820.0,0.0
9048,1978,ESRCD,644.4100000000001,12.63,631.7800000000001
9052,1978,ESRPP,163525.0,3030.0,160495.0
9053,1978,ESSCB,6790396.0,6790394.0,2.0
9055,1978,ESTCD,555.14,10.92,544.22
9057,1978,ESTCV,74159.1,74159.2,-0.09999999999126885
9058,1978,ESTPP,479012.0,9066.0,469946.0
9060,1978,ESTXD,555.14,10.92,544.22
9062,1978,ESTXV,74159.1,74159.2,-0.09999999999126885
9063,1978,FFETK,0.0,10.361,-10.361
9064,1978,FFTCB,71756461.0,71881184.0,-124723.0
9065,1978,FNICB,393039.0,393038.0,1.0
9066,1978,FNICD,6.48,3.24,3.24
9070,1978,FOICD,6.84,3.42,3.42
9074,1978,FSICD,48.789999999999985,1.19,47.59999999999999
9085,1978,HLACD,173.33,3.07,170.26000000000002
9087,1978,HLACV,165.70000000000002,165.7,2.842170943040401e-14
9089,1978,HLCCD,178.47000000000003,3.36,175.11
9091,1978,HLCCV,441.50000000000006,441.6,-0.0999999999999659
9093,1978,HLICD,198.85999999999999,3.32,195.54
9094,1978,HLICK,175.797,3.447,172.35
9096,1978,HLICV,3679.7,3679.2,0.5
9099,1978,HLRCD,262.53,4.68,257.84999999999997
9101,1978,HLRCV,2362.5,2362.7,-0.1999999999998181
9105,1978,HLTCD,220.03,3.7,216.33
9106,1978,HLTCK,187.29799999999997,3.584,183.71399999999997
9107,1978,HLTCP,515655.0,515654.0,1.0
9110,1978,HLTXD,220.03,3.7,216.33
9111,1978,HLTXP,515655.0,515654.0,1.0
9124,1978,JFACD,147.14,2.87,144.26999999999998
9126,1978,JFACV,6129.9,6129.9,0.0
9128,1978,JFTCD,147.13,2.87,144.26
9132,1978,JFTXD,147.14,2.87,144.26999999999998
9134,1978,JFTXV,6129.9,6129.9,0.0
9136,1978,KSCCD,145.89,3.15,142.73999999999998
9138,1978,KSCCV,172.4,172.5,-0.09999999999999432
9140,1978,KSICD,159.87,3.09,156.78
9142,1978,KSICV,480.1,479.9,0.20000000000004547
9144,1978,KSRCD,195.06,4.04,191.02
9146,1978,KSRCV,617.4999999999999,617.3,0.1999999999999318
9148,1978,KSTCD,177.91000000000003,3.5,174.41000000000003
9150,1978,KSTCV,1269.8000000000004,1269.8,4.547473508864641e-13
9152,1978,KSTXD,177.91000000000003,3.5,174.41000000000003
9154,1978,KSTXV,1269.8000000000004,1269.8,4.547473508864641e-13
9162,1978,LUACD,387.6000000000001,7.6,380.00000000000006
9164,1978,LUACV,1401.9000000000003,1401.9,2.2737367544323206e-13
9166,1978,LUICD,387.6000000000001,7.6,380.00000000000006
9168,1978,LUICV,1484.6999999999998,1484.3,0.3999999999998636
9170,1978,LUTCD,387.6000000000001,7.6,380.00000000000006
9171,1978,LUTCP,62615.0,62619.0,-4.0
9172,1978,LUTCV,2886.3000000000006,2886.2,0.10000000000081855
9174,1978,LUTXD,387.6000000000001,7.6,380.00000000000006
9175,1978,LUTXP,62615.0,62619.0,-4.0
9176,1978,LUTXV,2886.3000000000006,2886.2,0.10000000000081855
9181,1978,MGACD,269.96,5.24,264.71999999999997
9183,1978,MGACV,73012.40000000001,73012.8,-0.39999999999417923
9185,1978,MGCCD,269.96,5.3,264.65999999999997
9186,1978,MGCCP,20292.0,20293.0,-1.0
9187,1978,MGCCV,564.6000000000001,564.6,1.1368683772161603e-13
9189,1978,MGICD,259.2,5.27,253.92999999999998
9191,1978,MGICV,935.6000000000003,936.0,-0.3999999999997499
9193,1978,MGTCD,269.96,5.24,264.71999999999997
9197,1978,MGTPV,18171.899999999998,334.8,17837.1
9199,1978,MGTXD,269.96,5.24,264.71999999999997
9204,1978,MSICD,156.0,5.2,150.8
9206,1978,MSICV,1408.0,1408.0,0.0
9216,1978,NGCCD,115.91999999999999,2.2,113.71999999999998
9218,1978,NGCCV,5812.499999999999,5812.1,0.3999999999987267
9220,1978,NGEID,71.57000000000001,1.43,70.14
9221,1978,NGEIK,43.44400000000001,1.033,42.41100000000001
9223,1978,NGEIV,4694.299999999999,4694.6,-0.3000000000010914
9225,1978,NGICD,94.95,1.66,93.29
9227,1978,NGICV,10113.699999999999,10113.9,-0.2000000000007276
9228,1978,NGISB,6086055.0,6086056.0,-1.0
9230,1978,NGMPB,21855825.0,21855826.0,-1.0
9231,1978,NGMPK,33.028,1.094,31.933999999999997
9235,1978,NGRCD,135.73,2.52,133.20999999999998
9237,1978,NGRCV,12564.899999999998,12564.7,0.19999999999708962
9241,1978,NGTCD,112.18,1.95,110.23
9242,1978,NGTCK,51.668,1.022,50.646
9245,1978,NGTPB,4543.8,90.2,4453.6
9246,1978,NGTPP,4492.4,88.2,4404.2
9248,1978,NGTXD,114.18,2.08,112.10000000000001
9249,1978,NGTXK,50.684000000000005,1.02,49.664
9251,1978,NGTXV,28490.9,28490.7,0.2000000000007276
9254,1978,NUEGD,7.829999999999999,0.3,7.529999999999999
9256,1978,NUEGV,915.0999999999999,915.1,-1.1368683772161603e-13
9258,1978,NUETD,7.829999999999999,0.3,7.529999999999999
9259,1978,NUETK,0.0,10.941,-10.941
9261,1978,NUETV,915.0999999999999,915.1,-1.1368683772161603e-13
9262,1978,OPICB,2927862.0,2927860.0,2.0
9263,1978,OPICD,167.67999999999998,3.56,164.11999999999998
9265,1978,OPICV,6142.400000000001,6142.3,0.1000000000003638
9266,1978,OPISB,1727695.0,1727692.0,3.0
9267,1978,OPSCB,1727695.0,1727692.0,3.0
9268,1978,OPTCB,2927862.0,2927860.0,2.0
9269,1978,OPTCD,167.67999999999998,3.56,164.11999999999998
9271,1978,OPTCV,6142.400000000001,6142.3,0.1000000000003638
9272,1978,OPTXB,2927862.0,2927860.0,2.0
9273,1978,OPTXD,167.67999999999998,3.56,164.11999999999998
9275,1978,OPTXV,6142.400000000001,6142.3,0.1000000000003638
9277,1978,P1ICD,148.69,3.19,145.5
9279,1978,P1ICV,10839.800000000001,10839.3,0.500000000001819
9283,1978,P1TCD,172.67,3.45,169.22
9287,1978,P1TXD,173.57999999999998,3.46,170.11999999999998
9289,1978,P1TXV,13337.600000000002,13337.9,-0.2999999999974534
9292,1978,PAACD,237.73000000000002,4.59,233.14000000000001
9293,1978,PAACK,0.0,5.405,-5.405
9295,1978,PAACV,92002.89999999998,92003.0,-0.10000000002037268
9297,1978,PACCD,160.42000000000002,2.92,157.50000000000003
9298,1978,PACCK,0.0,5.666,-5.666
9302,1978,PAEID,114.3,2.17,112.13
9305,1978,PAEIV,8660.099999999999,8660.0,0.09999999999854481
9307,1978,PAICD,147.77999999999994,2.98,144.79999999999995
9308,1978,PAICK,0.0,5.511,-5.511
9312,1978,PAPRB,18433655.0,18433653.0,2.0
9315,1978,PARCD,207.25,3.77,203.48
9316,1978,PARCK,0.0,5.288,-5.288
9317,1978,PARCP,493211.0,493214.0,-3.0
9318,1978,PARCV,9834.2,9833.8,0.4000000000014552
9319,1978,PASCB,35905997.0,35906001.0,-4.0
9321,1978,PATCD,200.65,3.84,196.81
9324,1978,PATCV,138049.00000000003,138049.6,-0.5999999999767169
9325,1978,PATPB,9248.099999999999,170.4,9077.699999999999
9326,1978,PATPP,1674.5,30.9,1643.6
9328,1978,PATXD,209.72000000000003,4.05,205.67000000000002
9330,1978,PATXV,129389.99999999997,129389.6,0.3999999999650754
9337,1978,PCEID,4.32,0.86,3.4600000000000004
9341,1978,PCICD,27.040000000000003,1.69,25.35
9343,1978,PCICV,262.20000000000005,262.3,-0.0999999999999659
9349,1978,PCTCD,30.34,1.63,28.71
9351,1978,PCTCV,272.4000000000001,272.5,-0.09999999999990905
9353,1978,PCTXD,27.040000000000003,1.69,25.35
9355,1978,PCTXV,262.20000000000005,262.3,-0.0999999999999659
9356,1978,PEACD,237.73000000000002,4.59,233.14000000000001
9357,1978,PEACV,92002.89999999998,92003.0,-0.10000000002037268
9358,1978,PEASB,20043896.0,20043894.0,2.0
9359,1978,PECCD,124.41,2.42,121.99
9362,1978,PEEID,62.25,1.27,60.98
9363,1978,PEEIV,26125.1,26125.4,-0.3000000000029104
9364,1978,PEICD,117.55000000000001,2.27,115.28000000000002
9365,1978,PEICV,39571.899999999994,39933.7,-361.8000000000029
9366,1978,PEISB,17479419.0,17604141.0,-124722.0
9367,1978,PERCD,156.92,2.92,154.0
9369,1978,PERSB,7803759.0,7803756.0,3.0
9370,1978,PESCB,70260390.0,70385109.0,-124719.0
9371,1978,PETCD,142.03,2.72,139.31
9372,1978,PETCV,190884.59999999998,191246.3,-361.70000000001164
9373,1978,PETXD,175.48,3.32,172.16
9374,1978,PETXV,164759.9,165121.0,-361.1000000000058
9385,1978,RFACD,79.82000000000001,1.82,78.00000000000001
9387,1978,RFACV,1802.2,1802.0,0.20000000000004547
9389,1978,RFCCD,100.05000000000001,2.06,97.99000000000001
9390,1978,RFCCP,84561.0,84564.0,-3.0
9391,1978,RFCCV,1097.3000000000002,1097.8,-0.4999999999997726
9393,1978,RFEID,98.50000000000001,2.13,96.37000000000002
9395,1978,RFEIV,7882.3,7882.2,0.1000000000003638
9397,1978,RFICD,106.73,2.12,104.61
9399,1978,RFICV,2965.3,2965.4,-0.09999999999990905
9404,1978,RFTCD,104.57,2.08,102.49
9408,1978,RFTXD,104.18999999999998,2.01,102.17999999999998
9410,1978,RFTXV,5864.900000000001,5865.1,-0.1999999999998181
9412,1978,SGICP,200028.0,200028.0,0.0
9416,1978,SNICV,618.4,618.3,0.10000000000002274
9428,1978,TEACD,237.82,4.59,233.23
9429,1978,TEACV,92127.69999999998,92127.9,-0.20000000001164153
9430,1978,TEAPB,5162.2,92.6,5069.599999999999
9432,1978,TECCD,273.14,5.49,267.65
9434,1978,TECPB,2486.1,47.2,2438.9
9436,1978,TEICB,32575332.0,32700049.0,-124717.0
9437,1978,TEICD,169.01,3.05,165.95999999999998
9438,1978,TEICV,61370.399999999994,61732.1,-361.70000000000437
9439,1978,TEIPB,7739.5,146.9,7592.6
9440,1978,TEPFB,23436078.0,23436080.0,-2.0
9443,1978,TERCD,280.51000000000005,5.13,275.38000000000005
9444,1978,TERCV,51857.0,51857.3,-0.3000000000029104
9445,1978,TERFB,2935416.0,2935416.0,0.0
9446,1978,TERPB,3827.5,72.5,3755.0
9447,1978,TETCB,79853350.0,79978066.0,-124716.0
9448,1978,TETCD,220.96,4.23,216.73000000000002
9449,1978,TETCV,238918.7,239280.2,-361.5
9450,1978,TETPB,19215.600000000002,359.3,18856.300000000003
9451,1978,TETPV,56231.8,1075.0,55156.8
9452,1978,TETXB,79853350.0,79978069.0,-124719.0
9453,1978,TETXD,220.96,4.23,216.73000000000002
9454,1978,TETXV,238918.7,239280.2,-361.5
9456,1978,TNASB,20053924.0,20053920.0,4.0
9458,1978,TNCSB,6113077.0,6113075.0,2.0
9459,1978,TNICB,25889406.0,26014122.0,-124716.0
9460,1978,TNISB,20145242.0,20269962.0,-124720.0
9462,1978,TNRSB,10105033.0,10105033.0,0.0
9463,1978,TNSCB,56417268.0,56541989.0,-124721.0
9464,1978,TNTXB,63173755.0,63298476.0,-124721.0
9465,1978,TPOPP,222096.0,222585.0,-489.0
9473,1978,WDICB,1400419.0,1400424.0,-5.0
9476,1978,WDRCD,85.02000000000001,1.64,83.38000000000001
9477,1978,WDRCV,261.9,261.8,0.0999999999999659
9478,1978,WDRSB,159497.0,159499.0,-2.0
9486,1978,WWCCD,85.00999999999999,1.64,83.36999999999999
9487,1978,WWCCV,4.699999999999999,5.0,-0.3000000000000007
9491,1978,WWEID,10.080000000000002,1.12,8.96
9492,1978,WWEIV,3.8000000000000007,3.9,-0.0999999999999992
9493,1978,WWICB,1400419.0,1400424.0,-5.0
9494,1978,WWICD,84.87,1.68,83.19
9495,1978,WWICV,533.7,533.4,0.3000000000000682
9498,1978,WWPRB,2037610.0,2037605.0,5.0
9500,1978,WWTCB,2037610.0,2037605.0,5.0
9501,1978,WWTCD,90.51,1.66,88.85000000000001
9502,1978,WWTCV,803.9,804.2,-0.3000000000000682
9504,1978,WWTXD,90.74,1.67,89.07
9505,1978,WWTXV,800.0,800.2,-0.20000000000004547
9507,1978,WXICD,217.0,7.75,209.25
9509,1978,WXICV,266.3,266.5,-0.19999999999998863
9523,1979,ARICD,130.46999999999997,2.58,127.88999999999997
9525,1979,ARICV,2976.7999999999997,2976.6,0.1999999999998181
9527,1979,ARTCD,130.46999999999997,2.58,127.88999999999997
9529,1979,ARTCV,2976.7999999999997,2976.6,0.1999999999998181
9531,1979,ARTXD,130.46999999999997,2.58,127.88999999999997
9533,1979,ARTXV,2976.7999999999997,2976.6,0.1999999999998181
9535,1979,AVACD,286.5000000000001,5.73,280.7700000000001
9536,1979,AVACP,13930.0,13929.0,1.0
9537,1979,AVACV,402.99999999999994,403.1,-0.10000000000007958
9539,1979,AVTCD,286.5000000000001,5.73,280.7700000000001
9540,1979,AVTCP,13930.0,13929.0,1.0
9541,1979,AVTCV,402.99999999999994,403.1,-0.10000000000007958
9543,1979,AVTXD,286.5000000000001,5.73,280.7700000000001
9544,1979,AVTXP,13930.0,13929.0,1.0
9545,1979,AVTXV,402.99999999999994,403.1,-0.10000000000007958
9558,1979,CCEXB,0.0,35712.0,-35712.0
9559,1979,CCEXD,0.0,2.26,-2.26
9560,1979,CCEXP,0.0,1440.0,-1440.0
9561,1979,CCEXV,0.0,80.8,-80.8
9562,1979,CCIMB,0.0,98555.0,-98555.0
9563,1979,CCIMD,0.0,3.45,-3.45
9564,1979,CCIMP,0.0,3974.0,-3974.0
9565,1979,CCIMV,0.0,340.1,-340.1
9566,1979,CCNIB,0.0,62843.0,-62843.0
9567,1979,CCNIP,0.0,2534.0,-2534.0
9568,1979,CCNIV,0.0,259.3,-259.3
9571,1979,CLACK,1084.3519999999999,22.436,1061.916
9575,1979,CLCCD,65.39999999999999,1.46,63.93999999999999
9577,1979,CLCCV,221.0,220.8,0.19999999999998863
9579,1979,CLEID,52.27,1.22,51.050000000000004
9580,1979,CLEIK,916.341,21.384,894.957
9582,1979,CLEIV,13805.899999999998,13805.9,-1.8189894035458565e-12
9583,1979,CLHCK,955.932,22.474,933.458
9585,1979,CLICD,79.53,1.75,77.78
9586,1979,CLICP,145087.0,145085.0,2.0
9590,1979,CLKCD,36.17,1.89,34.28
9591,1979,CLKCK,508.4870000000001,26.788,481.69900000000007
9593,1979,CLKCV,3920.1999999999994,3920.2,-4.547473508864641e-13
9595,1979,CLOCD,75.52,1.55,73.97
9596,1979,CLOCK,1084.4479999999999,22.304,1062.1439999999998
9597,1979,CLOCP,67722.0,67717.0,5.0
9601,1979,CLPRK,549.055,22.554,526.501
9604,1979,CLRCD,129.41000000000003,2.69,126.72000000000003
9610,1979,CLTCD,67.61,1.36,66.25
9612,1979,CLTCV,20375.600000000002,20375.7,-0.09999999999854481
9614,1979,CLTXD,81.72999999999999,1.74,79.99
9621,1979,DFACD,260.03000000000003,5.04,254.99000000000004
9623,1979,DFACV,14656.2,14656.1,0.1000000000003638
9625,1979,DFCCD,229.68,4.56,225.12
9626,1979,DFCCP,100175.0,100174.0,1.0
9627,1979,DFCCV,2662.8999999999996,2663.2,-0.3000000000001819
9629,1979,DFEID,208.51,4.18,204.32999999999998
9630,1979,DFEIP,27523.0,27519.0,4.0
9633,1979,DFICD,196.25,3.85,192.4
9638,1979,DFRCD,246.17999999999998,5.04,241.14
9640,1979,DFRCV,8199.9,8199.7,0.1999999999989086
9644,1979,DFTCD,238.41,4.69,233.72
9647,1979,DFTCV,32854.1,32853.9,0.19999999999708962
9649,1979,DFTXD,238.95,4.7,234.25
9651,1979,DFTXV,32183.899999999998,32183.4,0.499999999996362
9653,1979,DKEID,211.36,4.15,207.21
9654,1979,DKEIP,30695.0,30691.0,4.0
9655,1979,DKEIV,740.5,740.4,0.10000000000002274
9658,1979,ELEXD,26.46,3.78,22.68
9662,1979,ELIMD,40.11,5.73,34.379999999999995
9664,1979,ELIMV,440.29999999999995,440.5,-0.20000000000004547
9685,1979,ESACD,158.89,13.65,145.23999999999998
9689,1979,ESCCD,677.6500000000001,13.72,663.9300000000001
9693,1979,ESICD,466.53000000000003,8.94,457.59000000000003
9695,1979,ESICV,24796.9,24797.2,-0.2999999999992724
9698,1979,ESRCD,694.8600000000001,13.6,681.2600000000001
9700,1979,ESRCV,31682.600000000002,31682.8,-0.19999999999708962
9702,1979,ESRPP,164741.0,3034.0,161707.0
9704,1979,ESTCB,7066590.0,7066590.0,0.0
9705,1979,ESTCD,600.32,11.78,588.5400000000001
9708,1979,ESTPP,489040.0,9203.0,479837.0
9709,1979,ESTXB,7066590.0,7066590.0,0.0
9710,1979,ESTXD,600.32,11.78,588.5400000000001
9713,1979,FFETK,0.0,10.353,-10.353
9714,1979,FFTCB,72805012.0,72867854.0,-62842.0
9716,1979,FNICD,7.32,3.66,3.66
9720,1979,FOICD,9.94,4.97,4.97
9722,1979,FOICV,4208.9,4209.0,-0.1000000000003638
9724,1979,FSICD,118.07999999999997,2.88,115.19999999999997
9726,1979,FSICV,227.6,227.4,0.19999999999998863
9735,1979,HLACD,195.88,3.88,192.0
9737,1979,HLACV,84.39999999999999,84.4,-1.4210854715202004e-14
9739,1979,HLCCD,195.88,3.93,191.95
9743,1979,HLICD,212.72,4.24,208.48
9744,1979,HLICK,180.636,3.596,177.04
9749,1979,HLRCD,348.85999999999996,6.53,342.33
9751,1979,HLRCV,2221.4000000000005,2221.5,-0.0999999999994543
9752,1979,HLRFB,171681.0,171678.0,3.0
9755,1979,HLTCD,254.62,4.6,250.02
9756,1979,HLTCK,187.15499999999997,3.644,183.51099999999997
9760,1979,HLTXD,254.62,4.6,250.02
9774,1979,JFACD,201.82,3.9,197.92
9777,1979,JFTCB,2203629.0,2203632.0,-3.0
9778,1979,JFTCD,201.88000000000002,3.9,197.98000000000002
9780,1979,JFTCV,8603.1,8603.1,0.0
9782,1979,JFTXD,201.82,3.9,197.92
9786,1979,KSCCD,193.51,4.54,188.97
9788,1979,KSCCV,355.8,356.2,-0.39999999999997726
9790,1979,KSICD,200.60000000000002,4.32,196.28000000000003
9792,1979,KSICV,766.0999999999999,766.1,-1.1368683772161603e-13
9794,1979,KSRCD,267.39000000000004,5.56,261.83000000000004
9796,1979,KSRCV,738.6999999999999,738.6,0.09999999999990905
9798,1979,KSTCD,237.21,4.79,232.42000000000002
9800,1979,KSTCV,1861.1999999999998,1860.9,0.29999999999972715
9802,1979,KSTXD,237.21,4.79,232.42000000000002
9804,1979,KSTXV,1861.1999999999998,1860.9,0.29999999999972715
9812,1979,LUACD,520.71,10.21,510.50000000000006
9816,1979,LUICD,520.71,10.21,510.50000000000006
9818,1979,LUICV,2086.2,2086.0,0.1999999999998181
9820,1979,LUTCD,520.71,10.21,510.50000000000006
9822,1979,LUTCV,4056.6000000000004,4056.1,0.5000000000004547
9824,1979,LUTXD,520.71,10.21,510.50000000000006
9826,1979,LUTXV,4056.6000000000004,4056.1,0.5000000000004547
9831,1979,MGACD,364.58000000000004,7.11,357.47
9833,1979,MGACV,94013.59999999999,94013.4,0.19999999999708962
9835,1979,MGCCD,364.58000000000004,7.15,357.43000000000006
9838,1979,MGICB,161574.0,161572.0,2.0
9839,1979,MGICD,357.56,7.16,350.4
9841,1979,MGICV,1156.3,1156.1,0.20000000000004547
9843,1979,MGTCD,364.58000000000004,7.11,357.47
9846,1979,MGTCV,95916.50000000001,95916.5,1.4551915228366852e-11
9847,1979,MGTPV,22866.1,426.2,22439.899999999998
9849,1979,MGTXD,364.58000000000004,7.11,357.47
9851,1979,MGTXV,95916.50000000001,95916.5,1.4551915228366852e-11
9854,1979,MSICD,222.00000000000003,7.4,214.60000000000002
9866,1979,NGCCD,138.03,2.69,135.34
9868,1979,NGCCV,7622.8,7622.7,0.1000000000003638
9870,1979,NGEID,99.75,1.74,98.01
9871,1979,NGEIK,46.589,1.033,45.556
9873,1979,NGEIV,6280.8,6280.9,-0.0999999999994543
9875,1979,NGICD,111.75,1.96,109.79
9877,1979,NGICV,12110.3,12110.1,0.1999999999989086
9878,1979,NGISB,6188843.0,6188843.0,0.0
9879,1979,NGLPB,1533541.0,1533537.0,4.0
9881,1979,NGMPK,35.897000000000006,1.094,34.803000000000004
9884,1979,NGRCB,5052427.0,5052424.0,3.0
9885,1979,NGRCD,154.01000000000002,2.92,151.09000000000003
9887,1979,NGRCV,14771.6,14771.6,0.0
9889,1979,NGSCB,17679721.0,17679724.0,-3.0
9890,1979,NGTCB,20687618.0,20687615.0,3.0
9891,1979,NGTCD,129.29999999999998,2.31,126.98999999999998
9892,1979,NGTCK,51.639,1.022,50.617000000000004
