,StateCode,Year,Attribute,Data
39733,GA,2013,ElectricPower->Residential,182694.0
39734,GA,2014,ElectricPower->Residential,195055.0
39735,GA,2015,ElectricPower->Residential,192511.0
39736,GA,2016,ElectricPower->Residential,197519.0
39737,GA,2017,ElectricPower->Residential,186880.0
39738,GA,2018,ElectricPower->Residential,203659.0
39739,GA,2019,ElectricPower->Residential,202439.0
39740,HI,2000,ElectricPower->Residential,9433.0
39741,HI,2001,ElectricPower->Residential,9562.0
39742,HI,2002,ElectricPower->Residential,9889.0
39743,HI,2003,ElectricPower->Residential,10330.0
39744,HI,2004,ElectricPower->Residential,10789.0
39745,HI,2005,ElectricPower->Residential,10796.0
39746,HI,2006,ElectricPower->Residential,10858.0
39747,HI,2007,ElectricPower->Residential,10921.0
39748,HI,2008,ElectricPower->Residential,10527.0
39749,HI,2009,ElectricPower->Residential,10425.0
39750,HI,2010,ElectricPower->Residential,10200.0
39751,HI,2011,ElectricPower->Residential,9993.0
39752,HI,2012,ElectricPower->Residential,9346.0
39753,HI,2013,ElectricPower->Residential,8901.0
39754,HI,2014,ElectricPower->Residential,8816.0
39755,HI,2015,ElectricPower->Residential,9012.0
39756,HI,2016,ElectricPower->Residential,8911.0
39757,HI,2017,ElectricPower->Residential,8972.0
39758,HI,2018,ElectricPower->Residential,9249.0
39759,HI,2019,ElectricPower->Residential,9416.0
39760,IA,2000,ElectricPower->Residential,41042.0
39761,IA,2001,ElectricPower->Residential,42410.0
39762,IA,2002,ElectricPower->Residential,44085.0
39763,IA,2003,ElectricPower->Residential,43563.0
39764,IA,2004,ElectricPower->Residential,43077.0
39765,IA,2005,ElectricPower->Residential,46303.0
39766,IA,2006,ElectricPower->Residential,45531.0
39767,IA,2007,ElectricPower->Residential,47974.0
39768,IA,2008,ElectricPower->Residential,48018.0
39769,IA,2009,ElectricPower->Residential,46824.0
39770,IA,2010,ElectricPower->Residential,49661.0
39771,IA,2011,ElectricPower->Residential,48883.0
39772,IA,2012,ElectricPower->Residential,47726.0
39773,IA,2013,ElectricPower->Residential,49903.0
39774,IA,2014,ElectricPower->Residential,49223.0
39775,IA,2015,ElectricPower->Residential,47039.0
39776,IA,2016,ElectricPower->Residential,48088.0
39777,IA,2017,ElectricPower->Residential,46819.0
39778,IA,2018,ElectricPower->Residential,50635.0
39779,IA,2019,ElectricPower->Residential,49456.0
39780,ID,2000,ElectricPower->Residential,23906.0
39781,ID,2001,ElectricPower->Residential,23562.0
39782,ID,2002,ElectricPower->Residential,24075.0
39783,ID,2003,ElectricPower->Residential,24190.0
39784,ID,2004,ElectricPower->Residential,24955.0
39785,ID,2005,ElectricPower->Residential,25934.0
39786,ID,2006,ElectricPower->Residential,27492.0
39787,ID,2007,ElectricPower->Residential,28454.0
39788,ID,2008,ElectricPower->Residential,29138.0
39789,ID,2009,ElectricPower->Residential,29185.0
39790,ID,2010,ElectricPower->Residential,27763.0
39791,ID,2011,ElectricPower->Residential,28626.0
39792,ID,2012,ElectricPower->Residential,27840.0
39793,ID,2013,ElectricPower->Residential,29409.0
39794,ID,2014,ElectricPower->Residential,27756.0
39795,ID,2015,ElectricPower->Residential,27483.0
39796,ID,2016,ElectricPower->Residential,27883.0
39797,ID,2017,ElectricPower->Residential,29780.0
39798,ID,2018,ElectricPower->Residential,28755.0
39799,ID,2019,ElectricPower->Residential,29674.0
39800,IL,2000,ElectricPower->Residential,136980.0
39801,IL,2001,ElectricPower->Residential,142690.0
39802,IL,2002,ElectricPower->Residential,153643.0
39803,IL,2003,ElectricPower->Residential,147266.0
39804,IL,2004,ElectricPower->Residential,148226.0
39805,IL,2005,ElectricPower->Residential,165798.0
39806,IL,2006,ElectricPower->Residential,158254.0
39807,IL,2007,ElectricPower->Residential,163900.0
39808,IL,2008,ElectricPower->Residential,159615.0
39809,IL,2009,ElectricPower->Residential,151235.0
39810,IL,2010,ElectricPower->Residential,165765.0
39811,IL,2011,ElectricPower->Residential,160558.0
39812,IL,2012,ElectricPower->Residential,160029.0
39813,IL,2013,ElectricPower->Residential,158222.0
39814,IL,2014,ElectricPower->Residential,156984.0
39815,IL,2015,ElectricPower->Residential,152331.0
39816,IL,2016,ElectricPower->Residential,156918.0
39817,IL,2017,ElectricPower->Residential,149164.0
39818,IL,2018,ElectricPower->Residential,161135.0
39819,IL,2019,ElectricPower->Residential,154292.0
39820,IN,2000,ElectricPower->Residential,97749.0
39821,IN,2001,ElectricPower->Residential,100380.0
39822,IN,2002,ElectricPower->Residential,107710.0
39823,IN,2003,ElectricPower->Residential,104838.0
39824,IN,2004,ElectricPower->Residential,106428.0
39825,IN,2005,ElectricPower->Residential,114741.0
39826,IN,2006,ElectricPower->Residential,110161.0
39827,IN,2007,ElectricPower->Residential,118212.0
39828,IN,2008,ElectricPower->Residential,115941.0
39829,IN,2009,ElectricPower->Residential,111054.0
39830,IN,2010,ElectricPower->Residential,119619.0
39831,IN,2011,ElectricPower->Residential,115708.0
39832,IN,2012,ElectricPower->Residential,112472.0
39833,IN,2013,ElectricPower->Residential,113983.0
39834,IN,2014,ElectricPower->Residential,114998.0
39835,IN,2015,ElectricPower->Residential,110691.0
39836,IN,2016,ElectricPower->Residential,112685.0
39837,IN,2017,ElectricPower->Residential,107654.0
39838,IN,2018,ElectricPower->Residential,117969.0
39839,IN,2019,ElectricPower->Residential,113446.0
39840,KS,2000,ElectricPower->Residential,42747.0
39841,KS,2001,ElectricPower->Residential,41157.0
39842,KS,2002,ElectricPower->Residential,43487.0
39843,KS,2003,ElectricPower->Residential,42999.0
39844,KS,2004,ElectricPower->Residential,42365.0
39845,KS,2005,ElectricPower->Residential,45742.0
39846,KS,2006,ElectricPower->Residential,46071.0
39847,KS,2007,ElectricPower->Residential,47108.0
39848,KS,2008,ElectricPower->Residential,46069.0
39849,KS,2009,ElectricPower->Residential,44865.0
39850,KS,2010,ElectricPower->Residential,48908.0
39851,KS,2011,ElectricPower->Residential,48941.0
39852,KS,2012,ElectricPower->Residential,47074.0
39853,KS,2013,ElectricPower->Residential,46379.0
39854,KS,2014,ElectricPower->Residential,46693.0
39855,KS,2015,ElectricPower->Residential,45181.0
39856,KS,2016,ElectricPower->Residential,46094.0
39857,KS,2017,ElectricPower->Residential,44402.0
39858,KS,2018,ElectricPower->Residential,48407.0
39859,KS,2019,ElectricPower->Residential,46508.0
39860,KY,2000,ElectricPower->Residential,79754.0
39861,KY,2001,ElectricPower->Residential,80859.0
39862,KY,2002,ElectricPower->Residential,86484.0
39863,KY,2003,ElectricPower->Residential,84289.0
39864,KY,2004,ElectricPower->Residential,85937.0
39865,KY,2005,ElectricPower->Residential,91944.0
39866,KY,2006,ElectricPower->Residential,88538.0
39867,KY,2007,ElectricPower->Residential,95549.0
39868,KY,2008,ElectricPower->Residential,94040.0
39869,KY,2009,ElectricPower->Residential,90625.0
39870,KY,2010,ElectricPower->Residential,99414.0
39871,KY,2011,ElectricPower->Residential,92799.0
39872,KY,2012,ElectricPower->Residential,89042.0
39873,KY,2013,ElectricPower->Residential,91401.0
39874,KY,2014,ElectricPower->Residential,93488.0
39875,KY,2015,ElectricPower->Residential,89286.0
39876,KY,2016,ElectricPower->Residential,89867.0
39877,KY,2017,ElectricPower->Residential,84899.0
39878,KY,2018,ElectricPower->Residential,94556.0
39879,KY,2019,ElectricPower->Residential,90667.0
39880,LA,2000,ElectricPower->Residential,94578.0
39881,LA,2001,ElectricPower->Residential,88031.0
39882,LA,2002,ElectricPower->Residential,96072.0
39883,LA,2003,ElectricPower->Residential,97489.0
39884,LA,2004,ElectricPower->Residential,98481.0
39885,LA,2005,ElectricPower->Residential,97768.0
39886,LA,2006,ElectricPower->Residential,95921.0
39887,LA,2007,ElectricPower->Residential,98531.0
39888,LA,2008,ElectricPower->Residential,98431.0
39889,LA,2009,ElectricPower->Residential,101496.0
39890,LA,2010,ElectricPower->Residential,111501.0
39891,LA,2011,ElectricPower->Residential,109249.0
39892,LA,2012,ElectricPower->Residential,102451.0
39893,LA,2013,ElectricPower->Residential,104780.0
39894,LA,2014,ElectricPower->Residential,107139.0
39895,LA,2015,ElectricPower->Residential,107633.0
39896,LA,2016,ElectricPower->Residential,104578.0
39897,LA,2017,ElectricPower->Residential,100763.0
39898,LA,2018,ElectricPower->Residential,109408.0
39899,LA,2019,ElectricPower->Residential,105724.0
39900,MA,2000,ElectricPower->Residential,59923.0
39901,MA,2001,ElectricPower->Residential,61360.0
39902,MA,2002,ElectricPower->Residential,63786.0
39903,MA,2003,ElectricPower->Residential,66844.0
39904,MA,2004,ElectricPower->Residential,67450.0
39905,MA,2005,ElectricPower->Residential,70080.0
39906,MA,2006,ElectricPower->Residential,66959.0
39907,MA,2007,ElectricPower->Residential,68709.0
39908,MA,2008,ElectricPower->Residential,67007.0
39909,MA,2009,ElectricPower->Residential,66447.0
39910,MA,2010,ElectricPower->Residential,73048.0
39911,MA,2011,ElectricPower->Residential,69852.0
39912,MA,2012,ElectricPower->Residential,69310.0
39913,MA,2013,ElectricPower->Residential,70723.0
39914,MA,2014,ElectricPower->Residential,68483.0
39915,MA,2015,ElectricPower->Residential,68838.0
39916,MA,2016,ElectricPower->Residential,67192.0
39917,MA,2017,ElectricPower->Residential,65981.0
39918,MA,2018,ElectricPower->Residential,69211.0
39919,MA,2019,ElectricPower->Residential,65901.0
39920,MD,2000,ElectricPower->Residential,81715.0
39921,MD,2001,ElectricPower->Residential,82891.0
39922,MD,2002,ElectricPower->Residential,86969.0
39923,MD,2003,ElectricPower->Residential,91002.0
39924,MD,2004,ElectricPower->Residential,95372.0
39925,MD,2005,ElectricPower->Residential,97036.0
39926,MD,2006,ElectricPower->Residential,91801.0
39927,MD,2007,ElectricPower->Residential,96201.0
39928,MD,2008,ElectricPower->Residential,92616.0
39929,MD,2009,ElectricPower->Residential,91935.0
39930,MD,2010,ElectricPower->Residential,98723.0
39931,MD,2011,ElectricPower->Residential,93133.0
39932,MD,2012,ElectricPower->Residential,91026.0
39933,MD,2013,ElectricPower->Residential,93654.0
39934,MD,2014,ElectricPower->Residential,93788.0
39935,MD,2015,ElectricPower->Residential,93500.0
39936,MD,2016,ElectricPower->Residential,93205.0
39937,MD,2017,ElectricPower->Residential,88999.0
39938,MD,2018,ElectricPower->Residential,96008.0
39939,MD,2019,ElectricPower->Residential,93945.0
39940,ME,2000,ElectricPower->Residential,12750.0
39941,ME,2001,ElectricPower->Residential,13317.0
39942,ME,2002,ElectricPower->Residential,13795.0
39943,ME,2003,ElectricPower->Residential,14395.0
39944,ME,2004,ElectricPower->Residential,14778.0
39945,ME,2005,ElectricPower->Residential,15366.0
39946,ME,2006,ElectricPower->Residential,14846.0
39947,ME,2007,ElectricPower->Residential,15058.0
39948,ME,2008,ElectricPower->Residential,14847.0
39949,ME,2009,ElectricPower->Residential,14876.0
39950,ME,2010,ElectricPower->Residential,14917.0
39951,ME,2011,ElectricPower->Residential,14950.0
39952,ME,2012,ElectricPower->Residential,15288.0
39953,ME,2013,ElectricPower->Residential,15908.0
39954,ME,2014,ElectricPower->Residential,15902.0
39955,ME,2015,ElectricPower->Residential,15908.0
39956,ME,2016,ElectricPower->Residential,15647.0
39957,ME,2017,ElectricPower->Residential,15827.0
39958,ME,2018,ElectricPower->Residential,16623.0
39959,ME,2019,ElectricPower->Residential,16356.0
39960,MI,2000,ElectricPower->Residential,104773.0
39961,MI,2001,ElectricPower->Residential,110224.0
39962,MI,2002,ElectricPower->Residential,117155.0
39963,MI,2003,ElectricPower->Residential,114880.0
39964,MI,2004,ElectricPower->Residential,112949.0
39965,MI,2005,ElectricPower->Residential,123156.0
39966,MI,2006,ElectricPower->Residential,118131.0
39967,MI,2007,ElectricPower->Residential,120669.0
39968,MI,2008,ElectricPower->Residential,117023.0
39969,MI,2009,ElectricPower->Residential,112098.0
39970,MI,2010,ElectricPower->Residential,118331.0
39971,MI,2011,ElectricPower->Residential,118776.0
39972,MI,2012,ElectricPower->Residential,117581.0
39973,MI,2013,ElectricPower->Residential,116053.0
39974,MI,2014,ElectricPower->Residential,114353.0
39975,MI,2015,ElectricPower->Residential,113817.0
39976,MI,2016,ElectricPower->Residential,117862.0
39977,MI,2017,ElectricPower->Residential,112519.0
39978,MI,2018,ElectricPower->Residential,119868.0
39979,MI,2019,ElectricPower->Residential,114287.0
39980,MN,2000,ElectricPower->Residential,63563.0
39981,MN,2001,ElectricPower->Residential,66192.0
39982,MN,2002,ElectricPower->Residential,69779.0
39983,MN,2003,ElectricPower->Residential,70416.0
39984,MN,2004,ElectricPower->Residential,69971.0
39985,MN,2005,ElectricPower->Residential,74187.0
39986,MN,2006,ElectricPower->Residential,74755.0
39987,MN,2007,ElectricPower->Residential,77267.0
39988,MN,2008,ElectricPower->Residential,76283.0
39989,MN,2009,ElectricPower->Residential,75180.0
39990,MN,2010,ElectricPower->Residential,76650.0
39991,MN,2011,ElectricPower->Residential,76851.0
39992,MN,2012,ElectricPower->Residential,75267.0
39993,MN,2013,ElectricPower->Residential,77963.0
39994,MN,2014,ElectricPower->Residential,77764.0
39995,MN,2015,ElectricPower->Residential,74088.0
39996,MN,2016,ElectricPower->Residential,74395.0
39997,MN,2017,ElectricPower->Residential,73610.0
39998,MN,2018,ElectricPower->Residential,77920.0
39999,MN,2019,ElectricPower->Residential,76047.0
40000,MO,2000,ElectricPower->Residential,100932.0
40001,MO,2001,ElectricPower->Residential,102934.0
40002,MO,2002,ElectricPower->Residential,108107.0
40003,MO,2003,ElectricPower->Residential,107212.0
40004,MO,2004,ElectricPower->Residential,106968.0
40005,MO,2005,ElectricPower->Residential,117414.0
40006,MO,2006,ElectricPower->Residential,115599.0
40007,MO,2007,ElectricPower->Residential,122397.0
40008,MO,2008,ElectricPower->Residential,120750.0
40009,MO,2009,ElectricPower->Residential,116761.0
40010,MO,2010,ElectricPower->Residential,127275.0
40011,MO,2011,ElectricPower->Residential,122632.0
40012,MO,2012,ElectricPower->Residential,117157.0
40013,MO,2013,ElectricPower->Residential,120506.0
40014,MO,2014,ElectricPower->Residential,122125.0
40015,MO,2015,ElectricPower->Residential,115707.0
40016,MO,2016,ElectricPower->Residential,117219.0
40017,MO,2017,ElectricPower->Residential,112770.0
40018,MO,2018,ElectricPower->Residential,127825.0
40019,MO,2019,ElectricPower->Residential,121779.0
40020,MS,2000,ElectricPower->Residential,58662.0
40021,MS,2001,ElectricPower->Residential,57512.0
40022,MS,2002,ElectricPower->Residential,60883.0
40023,MS,2003,ElectricPower->Residential,60289.0
40024,MS,2004,ElectricPower->Residential,59983.0
40025,MS,2005,ElectricPower->Residential,61257.0
40026,MS,2006,ElectricPower->Residential,62358.0
40027,MS,2007,ElectricPower->Residential,63347.0
40028,MS,2008,ElectricPower->Residential,62418.0
40029,MS,2009,ElectricPower->Residential,61741.0
40030,MS,2010,ElectricPower->Residential,68837.0
40031,MS,2011,ElectricPower->Residential,65976.0
40032,MS,2012,ElectricPower->Residential,61391.0
40033,MS,2013,ElectricPower->Residential,62994.0
40034,MS,2014,ElectricPower->Residential,64562.0
40035,MS,2015,ElectricPower->Residential,63330.0
40036,MS,2016,ElectricPower->Residential,62982.0
40037,MS,2017,ElectricPower->Residential,59519.0
40038,MS,2018,ElectricPower->Residential,65888.0
40039,MS,2019,ElectricPower->Residential,63865.0
40040,MT,2000,ElectricPower->Residential,13333.0
40041,MT,2001,ElectricPower->Residential,13260.0
40042,MT,2002,ElectricPower->Residential,13753.0
40043,MT,2003,ElectricPower->Residential,14058.0
40044,MT,2004,ElectricPower->Residential,13828.0
40045,MT,2005,ElectricPower->Residential,14404.0
40046,MT,2006,ElectricPower->Residential,14992.0
40047,MT,2007,ElectricPower->Residential,15496.0
40048,MT,2008,ElectricPower->Residential,15932.0
40049,MT,2009,ElectricPower->Residential,16345.0
40050,MT,2010,ElectricPower->Residential,16182.0
40051,MT,2011,ElectricPower->Residential,16764.0
40052,MT,2012,ElectricPower->Residential,16304.0
40053,MT,2013,ElectricPower->Residential,16809.0
40054,MT,2014,ElectricPower->Residential,16955.0
40055,MT,2015,ElectricPower->Residential,16464.0
40056,MT,2016,ElectricPower->Residential,16557.0
40057,MT,2017,ElectricPower->Residential,17826.0
40058,MT,2018,ElectricPower->Residential,17735.0
40059,MT,2019,ElectricPower->Residential,18111.0
40060,NC,2000,ElectricPower->Residential,158783.0
40061,NC,2001,ElectricPower->Residential,157637.0
40062,NC,2002,ElectricPower->Residential,170103.0
40063,NC,2003,ElectricPower->Residential,168378.0
40064,NC,2004,ElectricPower->Residential,176460.0
40065,NC,2005,ElectricPower->Residential,184496.0
40066,NC,2006,ElectricPower->Residential,180329.0
40067,NC,2007,ElectricPower->Residential,191398.0
40068,NC,2008,ElectricPower->Residential,190223.0
40069,NC,2009,ElectricPower->Residential,192134.0
40070,NC,2010,ElectricPower->Residential,212090.0
40071,NC,2011,ElectricPower->Residential,198087.0
40072,NC,2012,ElectricPower->Residential,186539.0
40073,NC,2013,ElectricPower->Residential,191929.0
40074,NC,2014,ElectricPower->Residential,200114.0
40075,NC,2015,ElectricPower->Residential,197560.0
40076,NC,2016,ElectricPower->Residential,199455.0
40077,NC,2017,ElectricPower->Residential,191529.0
40078,NC,2018,ElectricPower->Residential,210256.0
40079,NC,2019,ElectricPower->Residential,204218.0
40080,ND,2000,ElectricPower->Residential,11567.0
40081,ND,2001,ElectricPower->Residential,11873.0
40082,ND,2002,ElectricPower->Residential,12501.0
40083,ND,2003,ElectricPower->Residential,12650.0
40084,ND,2004,ElectricPower->Residential,12497.0
40085,ND,2005,ElectricPower->Residential,12952.0
40086,ND,2006,ElectricPower->Residential,13147.0
40087,ND,2007,ElectricPower->Residential,13878.0
40088,ND,2008,ElectricPower->Residential,14532.0
40089,ND,2009,ElectricPower->Residential,15181.0
40090,ND,2010,ElectricPower->Residential,14988.0
