,StateCode,Year,Solar,Wind,Geothermal,Hydropower,Wood,Waste,Biodiesel,FuelEthanol,BiodieselLoss,FuelEthanolLoss,Nuclear,Coal,NaturalGas,Petroleum,ElectricPower,Transportation,Industrial,Commercial,Residential,ElectricLoss,ElectricImport,ElectricExport,CoalCokeImport,CoalCokeExport,DensifiedBiomassExport,WoodProduction
111,CO,2011,2865.0,50526.0,741.0,20235.0,11290.0,936.0,238.0,13221.0,0.0,7784.0,0.0,368871.0,477208.0,468650.0,462500.0,417440.0,308228.0,139444.0,217758.0,399264.0,0.0,27.0,,,0.0,11290.0
112,CO,2012,3886.0,56798.0,759.0,14247.0,9544.0,889.0,450.0,14203.0,0.0,7681.0,0.0,370085.0,456470.0,463301.0,474527.0,414122.0,309222.0,130996.0,201325.0,393938.0,0.0,5.0,,,0.0,9544.0
113,CO,2013,5186.0,68731.0,759.0,11572.0,12207.0,1177.0,301.0,15240.0,0.0,7699.0,0.0,363532.0,480874.0,470031.0,488595.0,414730.0,307210.0,138513.0,226709.0,394039.0,0.0,5.0,,,0.0,12207.0
114,CO,2014,6045.0,70076.0,759.0,16831.0,13100.0,1128.0,632.0,15162.0,0.0,7364.0,0.0,350526.0,497182.0,486941.0,501730.0,427640.0,323673.0,139494.0,223351.0,383610.0,1.0,24.0,,,0.0,13100.0
115,CO,2015,6270.0,69662.0,759.0,15098.0,13804.0,1133.0,287.0,18939.0,0.0,7636.0,0.0,340107.0,490642.0,485863.0,464267.0,424569.0,331945.0,144364.0,215670.0,387679.0,2.0,0.0,,,0.0,13804.0
116,CO,2016,9509.0,86977.0,759.0,17565.0,14230.0,1098.0,1013.0,20163.0,0.0,7421.0,0.0,321476.0,464749.0,488651.0,490084.0,433804.0,295031.0,144697.0,216731.0,383599.0,0.0,0.0,,,0.0,14230.0
117,CO,2017,13973.0,85816.0,759.0,17479.0,14424.0,1090.0,715.0,20094.0,0.0,7502.0,0.0,315835.0,462135.0,496679.0,483714.0,438328.0,299052.0,145671.0,212338.0,385590.0,0.0,0.0,,,0.0,14424.0
118,CO,2018,15336.0,88720.0,759.0,16618.0,14717.0,1102.0,865.0,20216.0,0.0,7408.0,0.0,284474.0,518087.0,518991.0,491047.0,452974.0,314973.0,149193.0,228153.0,385568.0,3.0,0.0,,,0.0,14717.0
119,CO,2019,16781.0,96640.0,759.0,16127.0,16940.0,1095.0,1532.0,20928.0,0.0,6969.0,0.0,273338.0,559849.0,532052.0,505204.0,461291.0,327838.0,159293.0,248765.0,379290.0,0.0,0.0,,,0.0,16940.0
120,CT,2000,260.0,0.0,5.0,5369.0,13694.0,31250.0,0.0,335.0,0.0,0.0,170674.0,36246.0,163696.0,428736.0,360470.0,227972.0,77881.0,119599.0,177666.0,241433.0,6644.0,1235.0,,,0.0,13694.0
121,CT,2001,303.0,0.0,5.0,2959.0,11983.0,14563.0,4.0,102.0,0.0,0.0,161112.0,39991.0,149344.0,418851.0,276121.0,237677.0,72223.0,116682.0,173420.0,229133.0,2612.0,0.0,,,0.0,11983.0
122,CT,2002,365.0,0.0,5.0,3409.0,10631.0,13905.0,6.0,292.0,0.0,0.0,155777.0,34206.0,181664.0,382276.0,265980.0,236682.0,68833.0,113730.0,171537.0,224442.0,1111.0,0.0,,,0.0,10631.0
123,CT,2003,403.0,0.0,7.0,5715.0,11071.0,14035.0,5.0,1738.0,0.0,0.0,167566.0,41864.0,157252.0,434308.0,233887.0,247120.0,80792.0,124558.0,197029.0,244834.0,1610.0,430.0,,,0.0,11071.0
124,CT,2004,454.0,0.0,7.0,4634.0,11519.0,13575.0,10.0,12766.0,0.0,0.0,172470.0,43997.0,165862.0,451356.0,284340.0,283198.0,77886.0,110680.0,203427.0,231907.0,3621.0,226.0,,,0.0,11519.0
125,CT,2005,556.0,0.0,8.0,4782.0,6698.0,13684.0,35.0,3409.0,0.0,0.0,162406.0,42023.0,171151.0,443913.0,296957.0,261216.0,81996.0,109107.0,189290.0,234110.0,4565.0,595.0,,,0.0,6698.0
126,CT,2006,654.0,0.0,9.0,5395.0,5680.0,13891.0,100.0,9959.0,1.0,0.0,173111.0,45722.0,175870.0,391509.0,334619.0,255510.0,77429.0,101281.0,167428.0,218146.0,4593.0,617.0,,,0.0,5680.0
127,CT,2007,773.0,0.0,11.0,3590.0,5917.0,13594.0,135.0,12151.0,2.0,0.0,171874.0,39931.0,183604.0,376867.0,288752.0,255928.0,70106.0,108002.0,173856.0,234229.0,6285.0,1138.0,,,0.0,5917.0
128,CT,2008,929.0,0.0,14.0,5481.0,6105.0,13724.0,116.0,10093.0,1.0,0.0,161305.0,45188.0,169802.0,339803.0,276199.0,241510.0,51730.0,103993.0,169736.0,207627.0,7374.0,585.0,,,0.0,6105.0
129,CT,2009,1062.0,0.0,17.0,4973.0,9315.0,14064.0,123.0,12125.0,1.0,0.0,174220.0,26265.0,188570.0,339055.0,305591.0,237861.0,63632.0,102584.0,173037.0,189345.0,8758.0,565.0,,,0.0,9315.0
130,CT,2010,1137.0,0.0,20.0,3811.0,11537.0,13796.0,99.0,13142.0,1.0,0.0,175074.0,28711.0,203814.0,333175.0,331731.0,239050.0,64769.0,104422.0,167543.0,195109.0,6650.0,572.0,,,0.0,11537.0
131,CT,2011,1189.0,0.0,19.0,5513.0,11281.0,12575.0,339.0,12458.0,2.0,0.0,166669.0,6081.0,236016.0,318669.0,337476.0,234561.0,64539.0,107722.0,162777.0,174834.0,8011.0,8.0,,,0.0,11281.0
132,CT,2012,1295.0,0.0,21.0,2970.0,10171.0,12283.0,277.0,11976.0,2.0,0.0,178959.0,9290.0,236260.0,302014.0,358585.0,228532.0,60929.0,101806.0,152543.0,185461.0,0.0,0.0,,,0.0,10171.0
133,CT,2013,1601.0,0.0,21.0,3835.0,11914.0,11959.0,1386.0,12217.0,10.0,0.0,178465.0,7679.0,240102.0,308193.0,345820.0,224657.0,66771.0,108429.0,165182.0,182621.0,1995.0,2.0,,,0.0,11914.0
134,CT,2014,2239.0,0.0,21.0,4127.0,13492.0,12153.0,1258.0,12174.0,9.0,0.0,165677.0,9097.0,242227.0,309299.0,321433.0,225164.0,64299.0,113012.0,169513.0,180580.0,2290.0,1.0,,,0.0,13492.0
135,CT,2015,2952.0,0.0,21.0,2819.0,15661.0,11067.0,1506.0,12732.0,10.0,0.0,182083.0,6536.0,260925.0,314379.0,387629.0,226660.0,57624.0,121022.0,173769.0,178307.0,2134.0,0.0,,,0.0,15661.0
136,CT,2016,4128.0,118.0,21.0,2069.0,14932.0,11485.0,2215.0,12882.0,20.0,0.0,173363.0,2340.0,254652.0,296056.0,372018.0,228612.0,58721.0,113673.0,150837.0,173432.0,1864.0,0.0,,,0.0,14932.0
137,CT,2017,5086.0,117.0,21.0,3060.0,12677.0,10543.0,2325.0,12909.0,19.0,0.0,172570.0,2507.0,246532.0,299289.0,345253.0,231755.0,58738.0,113394.0,154811.0,170459.0,1799.0,0.0,,,0.0,12677.0
138,CT,2018,6480.0,112.0,21.0,5056.0,13887.0,9715.0,1376.0,12897.0,31.0,0.0,176496.0,4023.0,285991.0,317400.0,420820.0,237111.0,58422.0,121216.0,172655.0,167534.0,1810.0,0.0,,,0.0,13887.0
139,CT,2019,7546.0,109.0,21.0,3811.0,14313.0,9000.0,1057.0,12968.0,32.0,0.0,174730.0,867.0,293098.0,305667.0,427898.0,232831.0,57210.0,118751.0,168907.0,158337.0,0.0,0.0,,,0.0,14313.0
140,DC,2000,2.0,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,34377.0,34442.0,-125396.0,26279.0,1498.0,52629.0,23863.0,93778.0,0.0,0.0,,,0.0,1352.0
141,DC,2001,3.0,0.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,30577.0,33414.0,-125789.0,24373.0,2044.0,53156.0,21061.0,92841.0,0.0,0.0,,,0.0,863.0
142,DC,2002,3.0,0.0,0.0,0.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,33688.0,33375.0,-126100.0,23135.0,2094.0,53664.0,23510.0,95348.0,0.0,0.0,,,0.0,878.0
143,DC,2003,3.0,0.0,0.0,0.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,33700.0,29777.0,-128074.0,23025.0,2494.0,50825.0,24474.0,92940.0,0.0,0.0,,,0.0,922.0
144,DC,2004,4.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,33097.0,30534.0,-135347.0,24413.0,2096.0,52941.0,24057.0,97909.0,0.0,0.0,,,0.0,939.0
145,DC,2005,6.0,0.0,0.0,0.0,42.0,0.0,1.0,215.0,0.0,0.0,0.0,939.0,33753.0,28655.0,-134183.0,20758.0,1847.0,54839.0,23345.0,100146.0,0.0,0.0,,,0.0,42.0
146,DC,2006,14.0,0.0,0.0,0.0,37.0,0.0,4.0,564.0,0.0,0.0,0.0,0.0,29775.0,22532.0,-132150.0,18914.0,1802.0,50745.0,19014.0,95947.0,0.0,0.0,,,0.0,37.0
147,DC,2007,14.0,0.0,0.0,0.0,41.0,0.0,6.0,681.0,0.0,0.0,0.0,502.0,33856.0,21541.0,-137138.0,18645.0,1793.0,54657.0,21730.0,98100.0,0.0,0.0,,,0.0,41.0
148,DC,2008,20.0,0.0,0.0,0.0,45.0,0.0,5.0,495.0,0.0,0.0,0.0,391.0,32774.0,18439.0,-130985.0,16298.0,1582.0,51975.0,21009.0,93240.0,0.0,0.0,,,0.0,45.0
149,DC,2009,22.0,0.0,0.0,0.0,27.0,0.0,5.0,566.0,0.0,0.0,0.0,331.0,34339.0,22489.0,-128214.0,17256.0,5294.0,52280.0,21472.0,90183.0,0.0,0.0,,,0.0,27.0
150,DC,2010,80.0,0.0,6.0,0.0,29.0,0.0,4.0,1004.0,0.0,0.0,0.0,71.0,33717.0,24148.0,-128808.0,16732.0,5471.0,52553.0,22317.0,93301.0,0.0,0.0,,,0.0,29.0
151,DC,2011,203.0,0.0,59.0,0.0,28.0,0.0,14.0,1005.0,0.0,0.0,0.0,48.0,33389.0,22253.0,-124032.0,18738.0,5137.0,50016.0,19946.0,89806.0,0.0,0.0,,,0.0,28.0
152,DC,2012,240.0,0.0,22.0,0.0,24.0,0.0,11.0,798.0,0.0,0.0,0.0,77.0,29389.0,19385.0,-122686.0,16675.0,5374.0,46592.0,19573.0,84565.0,0.0,0.0,,,0.0,24.0
153,DC,2013,253.0,0.0,22.0,0.0,30.0,0.0,44.0,826.0,0.0,0.0,0.0,4.0,33725.0,18815.0,-121078.0,16977.0,5443.0,47636.0,21486.0,83255.0,0.0,0.0,,,0.0,30.0
154,DC,2014,292.0,0.0,22.0,0.0,31.0,0.0,42.0,926.0,0.0,0.0,0.0,48.0,35302.0,20152.0,-122462.0,18411.0,5437.0,48293.0,22867.0,84270.0,0.0,0.0,,,0.0,31.0
155,DC,2015,304.0,0.0,22.0,0.0,0.0,498.0,50.0,957.0,0.0,0.0,0.0,44.0,33654.0,20423.0,-121768.0,17783.0,5181.0,47216.0,23801.0,84239.0,0.0,0.0,,,0.0,0.0
156,DC,2016,295.0,0.0,22.0,0.0,7.0,784.0,66.0,1019.0,0.0,0.0,0.0,34.0,30160.0,19506.0,-121875.0,18790.0,4393.0,46091.0,20711.0,84567.0,0.0,0.0,,,0.0,7.0
157,DC,2017,481.0,0.0,22.0,0.0,9.0,804.0,45.0,895.0,0.0,0.0,0.0,30.0,30607.0,16928.0,-117035.0,15989.0,4342.0,45861.0,20876.0,79810.0,21.0,0.0,,,0.0,9.0
158,DC,2018,651.0,0.0,22.0,0.0,0.0,931.0,29.0,1029.0,0.0,0.0,0.0,37.0,32623.0,19025.0,-120182.0,17885.0,4200.0,47617.0,23397.0,81439.0,10.0,0.0,,,0.0,0.0
159,DC,2019,920.0,0.0,22.0,0.0,0.0,1060.0,28.0,1038.0,0.0,0.0,0.0,5.0,31613.0,18850.0,-114047.0,19667.0,3646.0,46122.0,21652.0,76576.0,0.0,0.0,,,0.0,0.0
160,DE,2000,20.0,0.0,89.0,0.0,1986.0,195.0,0.0,0.0,0.0,0.0,0.0,50147.0,50175.0,130824.0,-11107.0,70445.0,82630.0,24349.0,33328.0,94943.0,0.0,0.0,,,0.0,1986.0
161,DE,2001,17.0,0.0,100.0,0.0,1192.0,15.0,0.0,0.0,0.0,0.0,0.0,38335.0,51817.0,138478.0,2305.0,65428.0,82432.0,23738.0,32799.0,87635.0,0.0,0.0,,,0.0,1192.0
162,DE,2002,16.0,0.0,109.0,0.0,1160.0,30.0,1.0,0.0,0.0,0.0,0.0,40536.0,53782.0,134056.0,-15465.0,68665.0,78832.0,25700.0,34062.0,101334.0,0.0,0.0,,,0.0,1160.0
163,DE,2003,13.0,0.0,142.0,0.0,1217.0,29.0,1.0,0.0,0.0,0.0,0.0,46997.0,47971.0,136587.0,-625.0,67453.0,74743.0,26794.0,36810.0,97933.0,0.0,0.0,,,0.0,1217.0
164,DE,2004,12.0,0.0,154.0,0.0,1241.0,28.0,1.0,0.0,0.0,0.0,0.0,53599.0,49722.0,127464.0,13459.0,68851.0,69906.0,27285.0,35881.0,87268.0,0.0,0.0,,,0.0,1241.0
165,DE,2005,11.0,0.0,176.0,0.0,737.0,30.0,4.0,927.0,0.0,0.0,0.0,56716.0,48639.0,135385.0,17846.0,72656.0,73187.0,27035.0,36119.0,90827.0,0.0,0.0,,,0.0,737.0
166,DE,2006,22.0,0.0,204.0,0.0,635.0,11.0,12.0,2737.0,0.0,0.0,0.0,56625.0,44788.0,122644.0,4871.0,74414.0,69204.0,26770.0,31729.0,85699.0,0.0,0.0,,,0.0,635.0
167,DE,2007,44.0,0.0,247.0,0.0,697.0,543.0,17.0,3426.0,0.0,0.0,0.0,63839.0,49932.0,119794.0,22444.0,74852.0,66702.0,26752.0,33132.0,92286.0,0.0,0.0,,,0.0,697.0
168,DE,2008,50.0,0.0,294.0,0.0,770.0,1838.0,14.0,2823.0,0.0,0.0,0.0,60891.0,49750.0,112711.0,10820.0,71202.0,65902.0,26362.0,32604.0,95435.0,0.0,0.0,,,0.0,770.0
169,DE,2009,85.0,0.0,367.0,0.0,1502.0,1623.0,15.0,3048.0,0.0,0.0,0.0,33938.0,51650.0,85949.0,-33919.0,68879.0,36964.0,29435.0,33948.0,90231.0,0.0,0.0,,,0.0,1502.0
170,DE,2010,125.0,25.0,414.0,0.0,1609.0,1666.0,12.0,3905.0,0.0,0.0,0.0,30253.0,56086.0,91080.0,-13911.0,70499.0,31065.0,29891.0,35889.0,89171.0,0.0,0.0,,,0.0,1609.0
171,DE,2011,383.0,47.0,401.0,0.0,1554.0,1786.0,41.0,3649.0,0.0,0.0,0.0,17881.0,81710.0,106487.0,-3522.0,65289.0,66090.0,27873.0,33961.0,84159.0,0.0,0.0,,,0.0,1554.0
172,DE,2012,607.0,35.0,430.0,0.0,1311.0,1199.0,33.0,3525.0,0.0,0.0,0.0,17384.0,104421.0,102866.0,28229.0,66155.0,73164.0,27408.0,30659.0,79923.0,0.0,0.0,,,0.0,1311.0
173,DE,2013,1001.0,43.0,430.0,0.0,1679.0,642.0,161.0,3654.0,0.0,0.0,0.0,18254.0,100682.0,97081.0,10338.0,63903.0,72881.0,28624.0,33767.0,77283.0,0.0,0.0,,,0.0,1679.0
174,DE,2014,1189.0,48.0,430.0,0.0,1702.0,855.0,164.0,3676.0,0.0,0.0,0.0,10238.0,107051.0,99368.0,8500.0,65228.0,71022.0,30199.0,35997.0,74737.0,0.0,0.0,,,0.0,1702.0
175,DE,2015,1230.0,48.0,430.0,0.0,1044.0,765.0,199.0,4029.0,0.0,0.0,0.0,7149.0,107820.0,106223.0,3711.0,69683.0,74241.0,31614.0,36070.0,70175.0,0.0,0.0,,,0.0,1044.0
176,DE,2016,1133.0,49.0,430.0,0.0,825.0,667.0,333.0,4159.0,0.0,0.0,0.0,8199.0,113553.0,108475.0,22560.0,73770.0,75015.0,31286.0,32359.0,66641.0,0.0,0.0,,,0.0,825.0
177,DE,2017,1354.0,46.0,430.0,0.0,747.0,692.0,343.0,4302.0,0.0,0.0,0.0,4804.0,103121.0,109974.0,1232.0,76876.0,70633.0,31633.0,32003.0,66132.0,61.0,0.0,,,0.0,747.0
178,DE,2018,1492.0,47.0,430.0,0.0,739.0,680.0,223.0,4424.0,0.0,0.0,0.0,4296.0,99415.0,117413.0,-24270.0,81320.0,71016.0,35072.0,37035.0,73886.0,10.0,0.0,,,0.0,739.0
179,DE,2019,1628.0,47.0,430.0,0.0,788.0,716.0,166.0,4769.0,0.0,0.0,0.0,2179.0,93441.0,118439.0,-41340.0,84552.0,73324.0,35091.0,36208.0,67330.0,0.0,0.0,,,0.0,788.0
180,FL,2000,27909.0,0.0,2157.0,885.0,89030.0,74972.0,0.0,154.0,0.0,0.0,336766.0,760439.0,574460.0,1907826.0,1573461.0,1403661.0,414456.0,349602.0,400209.0,1508094.0,0.0,0.0,,,0.0,89030.0
181,FL,2001,26770.0,0.0,2444.0,1526.0,82264.0,45034.0,9.0,90.0,0.0,0.0,329825.0,725890.0,569757.0,1941847.0,1521596.0,1383357.0,410749.0,355269.0,404338.0,1506878.0,0.0,0.0,,,0.0,82264.0
182,FL,2002,25656.0,0.0,2663.0,1873.0,89811.0,54324.0,15.0,37.0,2.0,0.0,351940.0,719670.0,708638.0,1892380.0,1631799.0,1414979.0,389669.0,371900.0,425871.0,1575544.0,0.0,0.0,,,0.0,89811.0
183,FL,2003,24706.0,0.0,3507.0,2660.0,103042.0,54558.0,12.0,0.0,2.0,0.0,322868.0,723832.0,714826.0,1931756.0,1688219.0,1397820.0,404462.0,377573.0,441618.0,1574095.0,0.0,0.0,,,0.0,103042.0
184,FL,2004,23957.0,0.0,3849.0,2657.0,98120.0,50879.0,25.0,4.0,4.0,0.0,325516.0,699055.0,757672.0,2095062.0,1738292.0,1545838.0,389626.0,396406.0,441867.0,1573695.0,0.0,0.0,,,0.0,98120.0
185,FL,2005,22915.0,0.0,4434.0,2661.0,93117.0,60047.0,83.0,4401.0,15.0,0.0,300127.0,672309.0,805446.0,2130710.0,1701888.0,1589315.0,397255.0,402262.0,449727.0,1581314.0,0.0,0.0,,,0.0,93117.0
186,FL,2006,22985.0,0.0,5034.0,2018.0,94826.0,60701.0,239.0,6265.0,17.0,0.0,327934.0,696215.0,917468.0,2018736.0,1722299.0,1621377.0,414607.0,400073.0,453184.0,1583255.0,0.0,0.0,,,0.0,94826.0
187,FL,2007,23160.0,0.0,5908.0,1527.0,92486.0,67409.0,323.0,9091.0,18.0,0.0,307215.0,720824.0,943845.0,1938114.0,1742866.0,1595870.0,394867.0,402811.0,455228.0,1568527.0,0.0,0.0,,,0.0,92486.0
188,FL,2008,23615.0,0.0,6889.0,2031.0,99889.0,62808.0,277.0,47055.0,0.0,0.0,335857.0,693161.0,970038.0,1717206.0,1694276.0,1495425.0,389617.0,401844.0,443883.0,1534098.0,0.0,0.0,,,0.0,99889.0
189,FL,2009,23273.0,0.0,8444.0,2032.0,115246.0,64652.0,294.0,58997.0,0.0,0.0,304544.0,581517.0,1081725.0,1578647.0,1652851.0,1417868.0,355389.0,400482.0,463722.0,1477813.0,0.0,0.0,,,0.0,115246.0
190,FL,2010,24638.0,0.0,9516.0,1731.0,128819.0,65554.0,238.0,59257.0,0.0,0.0,250178.0,637416.0,1180462.0,1721384.0,1772941.0,1559973.0,391503.0,406286.0,492810.0,1473192.0,0.0,0.0,,,0.0,128819.0
191,FL,2011,25868.0,0.0,9799.0,1769.0,130898.0,59377.0,810.0,60132.0,0.0,0.0,230369.0,552730.0,1235953.0,1618144.0,1667666.0,1536149.0,373126.0,398864.0,468024.0,1399714.0,0.0,0.0,,,0.0,130898.0
192,FL,2012,27441.0,0.0,10056.0,1432.0,122842.0,61263.0,698.0,63651.0,0.0,0.0,187259.0,482984.0,1348390.0,1557810.0,1670198.0,1514076.0,374242.0,399201.0,448421.0,1338513.0,0.0,0.0,,,0.0,122842.0
193,FL,2013,28428.0,0.0,10056.0,2425.0,127209.0,64865.0,3498.0,65320.0,16.0,0.0,277169.0,505155.0,1245287.0,1596600.0,1693143.0,1537861.0,379732.0,407647.0,457733.0,1350159.0,0.0,0.0,,,0.0,127209.0
194,FL,2014,29753.0,0.0,10056.0,2010.0,126761.0,61696.0,3232.0,64485.0,14.0,0.0,291474.0,557882.0,1241250.0,1623292.0,1807011.0,1558144.0,366742.0,413287.0,471883.0,1368067.0,0.0,0.0,,,0.0,126761.0
195,FL,2015,30133.0,0.0,10056.0,2277.0,111608.0,69043.0,3979.0,66655.0,9.0,0.0,294099.0,466530.0,1378089.0,1705201.0,1824351.0,1616154.0,390998.0,442365.0,475513.0,1404811.0,0.0,0.0,,,0.0,111608.0
196,FL,2016,30846.0,0.0,10056.0,1611.0,98926.0,71468.0,7287.0,69809.0,8.0,0.0,306658.0,426188.0,1414358.0,1750321.0,1834299.0,1654215.0,393503.0,449693.0,478401.0,1393434.0,0.0,0.0,,,9939.0,108866.0
197,FL,2017,38197.0,0.0,10056.0,2011.0,99434.0,76280.0,7721.0,72917.0,12.0,0.0,304840.0,407538.0,1421271.0,1765879.0,1857219.0,1690705.0,395099.0,441790.0,473525.0,1348381.0,0.0,0.0,,,9840.0,109274.0
198,FL,2018,53356.0,0.0,10056.0,2117.0,98931.0,69626.0,4302.0,76423.0,25.0,0.0,306461.0,327807.0,1511134.0,1855038.0,1893952.0,1774765.0,389874.0,448905.0,491278.0,1340937.0,0.0,0.0,,,11096.0,110027.0
199,FL,2019,68405.0,0.0,10056.0,1869.0,97075.0,58739.0,3365.0,75953.0,13.0,0.0,303946.0,233542.0,1578161.0,1815808.0,1850944.0,1747600.0,392752.0,448305.0,497973.0,1289725.0,0.0,0.0,,,11065.0,108139.0
200,GA,2000,224.0,0.0,91.0,25307.0,190962.0,5602.0,0.0,0.0,0.0,0.0,338660.0,819530.0,421263.0,1013420.0,1078480.0,858949.0,644470.0,207209.0,326738.0,883560.0,0.0,0.0,,,0.0,190962.0
201,GA,2001,226.0,0.0,101.0,26829.0,160989.0,3916.0,7.0,0.0,0.0,0.0,351739.0,772021.0,362642.0,1011013.0,1009152.0,857546.0,595610.0,202276.0,297547.0,865775.0,0.0,0.0,,,0.0,160989.0
202,GA,2002,231.0,0.0,107.0,27627.0,247445.0,8293.0,12.0,0.0,0.0,0.0,324827.0,807121.0,393126.0,1006577.0,1052369.0,859330.0,688417.0,199667.0,317295.0,871338.0,0.0,0.0,,,0.0,247445.0
203,GA,2003,236.0,0.0,125.0,41920.0,171635.0,7749.0,10.0,0.0,0.0,0.0,346601.0,819031.0,390760.0,1033425.0,1054036.0,886550.0,624893.0,201585.0,321079.0,922739.0,0.0,0.0,,,0.0,171635.0
204,GA,2004,234.0,0.0,135.0,36983.0,184425.0,4963.0,19.0,0.0,2.0,0.0,351921.0,834991.0,406436.0,1079626.0,1030098.0,923586.0,647746.0,213972.0,328635.0,983269.0,0.0,0.0,,,0.0,184425.0
205,GA,2005,237.0,0.0,153.0,40317.0,170431.0,4836.0,66.0,2370.0,6.0,7.0,329092.0,901010.0,427825.0,1120284.0,1190038.0,964532.0,633688.0,217986.0,327672.0,966892.0,0.0,0.0,,,0.0,170431.0
206,GA,2006,241.0,0.0,172.0,25480.0,175333.0,5952.0,189.0,3422.0,7.0,22.0,333981.0,892732.0,433920.0,1088834.0,1184447.0,948277.0,630083.0,214313.0,316052.0,979107.0,0.0,0.0,,,0.0,175333.0
207,GA,2007,245.0,0.0,203.0,22102.0,171379.0,6565.0,256.0,5063.0,11.0,23.0,341364.0,934773.0,455221.0,1052303.0,1298393.0,923739.0,603964.0,219951.0,324097.0,1006626.0,0.0,0.0,,,0.0,171379.0
208,GA,2008,264.0,0.0,227.0,21133.0,141093.0,6929.0,220.0,27081.0,19.0,1391.0,331235.0,885849.0,436093.0,946004.0,1153571.0,864038.0,539097.0,222634.0,330831.0,989955.0,0.0,0.0,,,0.0,141093.0
209,GA,2009,293.0,0.0,276.0,31815.0,141578.0,6520.0,233.0,34318.0,15.0,5518.0,331368.0,723449.0,475241.0,993679.0,1039163.0,927315.0,497941.0,223029.0,333419.0,932203.0,0.0,0.0,,,0.0,141578.0
210,GA,2010,388.0,0.0,300.0,32407.0,166306.0,7210.0,189.0,35148.0,7.0,5341.0,350268.0,767906.0,540943.0,1062935.0,1114174.0,996278.0,535545.0,237532.0,378109.0,1009565.0,0.0,0.0,,,0.0,166306.0
211,GA,2011,536.0,0.0,291.0,26282.0,169717.0,10169.0,642.0,34939.0,10.0,4263.0,338052.0,634756.0,531596.0,1026457.0,908498.0,975794.0,528948.0,229958.0,335352.0,972118.0,0.0,0.0,,,0.0,169717.0
212,GA,2012,750.0,0.0,315.0,21281.0,164670.0,10549.0,541.0,36682.0,15.0,3206.0,355674.0,435546.0,624338.0,965877.0,871830.0,918835.0,512134.0,223413.0,304886.0,895424.0,0.0,0.0,,,0.0,164670.0
213,GA,2013,1312.0,0.0,315.0,35431.0,178272.0,24574.0,2749.0,38296.0,17.0,3009.0,343801.0,426184.0,634635.0,986552.0,838705.0,943046.0,542185.0,228074.0,328575.0,873090.0,0.0,0.0,,,0.0,178272.0
214,GA,2014,2396.0,0.0,315.0,29142.0,191357.0,30643.0,2566.0,35911.0,15.0,4733.0,340652.0,482657.0,664807.0,960075.0,899155.0,911898.0,566025.0,235010.0,355988.0,916856.0,0.0,0.0,,,0.0,191357.0
215,GA,2015,2461.0,0.0,315.0,27804.0,195948.0,28423.0,3135.0,37591.0,17.0,5122.0,353883.0,394665.0,712580.0,1008953.0,927233.0,957280.0,567244.0,241804.0,326035.0,893451.0,0.0,0.0,,,0.0,195948.0
216,GA,2016,10256.0,0.0,315.0,31137.0,196950.0,10855.0,5288.0,37387.0,24.0,5871.0,360633.0,399279.0,727336.0,983632.0,998561.0,919768.0,559924.0,241919.0,329122.0,909138.0,0.0,0.0,,,15655.0,212605.0
217,GA,2017,20716.0,0.0,315.0,22201.0,190209.0,8082.0,6219.0,40229.0,24.0,5459.0,352560.0,344273.0,709671.0,1038950.0,930674.0,972541.0,551530.0,233786.0,311480.0,863823.0,0.0,0.0,,,17323.0,207532.0
218,GA,2018,20958.0,0.0,315.0,33656.0,192039.0,7007.0,2831.0,41415.0,19.0,5171.0,359262.0,340152.0,759204.0,1009846.0,902279.0,949373.0,560498.0,244971.0,353343.0,902324.0,0.0,0.0,,,19163.0,211202.0
219,GA,2019,22305.0,0.0,315.0,35230.0,200909.0,6568.0,2287.0,40434.0,15.0,5918.0,350759.0,273109.0,787386.0,1007518.0,893591.0,940444.0,562043.0,240171.0,341471.0,878950.0,0.0,0.0,,,19523.0,220432.0
220,HI,2000,1283.0,173.0,2681.0,1055.0,0.0,15194.0,0.0,0.0,0.0,0.0,0.0,17653.0,76.0,235191.0,108477.0,125096.0,48109.0,13220.0,11469.0,75413.0,0.0,0.0,,,0.0,0.0
221,HI,2001,1237.0,22.0,2143.0,1041.0,36.0,7910.0,7.0,0.0,0.0,0.0,0.0,17774.0,134.0,239810.0,105273.0,131920.0,41621.0,13120.0,11573.0,71888.0,0.0,0.0,,,0.0,36.0
222,HI,2002,1240.0,16.0,748.0,967.0,22.0,7459.0,11.0,0.0,0.0,0.0,0.0,16618.0,140.0,257430.0,110917.0,140060.0,41314.0,14214.0,11908.0,77167.0,0.0,0.0,,,0.0,22.0
223,HI,2003,1260.0,16.0,1813.0,916.0,22.0,9283.0,9.0,0.0,0.0,0.0,0.0,18044.0,137.0,269405.0,102736.0,162799.0,43928.0,14734.0,12170.0,67283.0,0.0,0.0,,,0.0,22.0
